Log file open, 12/22/22 16:42:09
[2022.12.22-15.50.50:958][903]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:958][903]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:958][903]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:966][904]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:966][904]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:966][904]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:966][904]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:966][904]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:966][904]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:978][905]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:978][905]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:978][905]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:978][905]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:978][905]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:978][905]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:985][906]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:986][906]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:986][906]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:986][906]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:986][906]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:986][906]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:995][907]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:995][907]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:995][907]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:995][907]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.50:995][907]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.50:995][907]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:003][908]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:003][908]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:003][908]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:003][908]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:003][908]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:003][908]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:015][909]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:015][909]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:015][909]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:015][909]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:015][909]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:015][909]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:025][910]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:025][910]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:025][910]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:025][910]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:025][910]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:025][910]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:033][911]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:033][911]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:033][911]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:033][911]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:033][911]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:033][911]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:042][912]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:042][912]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:042][912]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:042][912]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:042][912]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:042][912]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:051][913]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:051][913]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:051][913]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:051][913]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:051][913]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:051][913]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:061][914]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:061][914]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:061][914]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:061][914]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:061][914]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:061][914]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:070][915]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:070][915]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:070][915]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:070][915]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:070][915]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:070][915]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:079][916]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:079][916]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:079][916]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:079][916]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:079][916]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:079][916]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:088][917]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:088][917]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:088][917]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:088][917]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:088][917]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:088][917]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:096][918]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:096][918]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:096][918]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:096][918]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:096][918]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:096][918]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:106][919]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:106][919]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:106][919]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:106][919]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:106][919]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:106][919]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:116][920]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:116][920]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:116][920]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:116][920]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:116][920]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:116][920]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:125][921]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:125][921]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:125][921]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:125][921]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:125][921]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:125][921]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:132][922]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:132][922]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:132][922]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:132][922]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:132][922]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:132][922]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:144][923]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:144][923]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:144][923]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:144][923]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:144][923]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:144][923]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:152][924]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:152][924]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:152][924]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:152][924]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:152][924]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:152][924]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:162][925]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:162][925]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:162][925]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:162][925]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:162][925]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:162][925]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:170][926]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:170][926]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:170][926]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:170][926]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:170][926]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:170][926]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:178][927]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:178][927]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:178][927]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:178][927]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:178][927]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:178][927]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:190][928]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:191][928]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:191][928]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:191][928]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:191][928]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:191][928]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:197][929]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:197][929]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:197][929]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:197][929]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:197][929]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:197][929]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:207][930]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:207][930]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:207][930]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:207][930]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:207][930]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:207][930]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:215][931]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:215][931]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:215][931]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:215][931]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:215][931]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:215][931]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:226][932]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:226][932]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:226][932]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:226][932]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:226][932]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:226][932]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:234][933]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:234][933]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:234][933]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:234][933]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:234][933]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:234][933]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:243][934]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:243][934]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:243][934]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:243][934]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:243][934]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:243][934]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:251][935]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:251][935]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:251][935]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:251][935]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:251][935]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:251][935]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:261][936]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:261][936]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:261][936]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:261][936]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:261][936]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:261][936]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:273][937]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:273][937]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:273][937]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:273][937]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:273][937]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:273][937]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:280][938]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:280][938]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:280][938]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:280][938]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:280][938]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:280][938]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:290][939]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:290][939]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:290][939]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:290][939]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:290][939]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:290][939]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:297][940]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:297][940]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:297][940]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:297][940]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

[2022.12.22-15.50.51:297][940]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.22-15.50.51:297][940]LogScript: Warning: Last function called:
	/Game/UI/UI_EnemyHealth.UI_EnemyHealth_C.GetPercent

